Song ID,Song Title,Lenght,Country,Artist,Album,Plays,Date Added,Last  Played,Genre,,,,
204,Fichtls Lied 2017,3:56,DE,Die Woodys,,110,"3/21/21, 11:16 AM","10/18/21, 1:35 PM",Pop,,,,
205,Falling In Love,5:11,FR,She Said Disco,,122,"3/20/21, 8:07 AM","9/16/21, 8:40 AM",Vaporwave,,,,
206,The Long & Winding Road,4:10,UK,The Beatles & Himesh Patel,One Man Only,66,"3/16/21, 6:04 AM","3/25/21, 10:53 AM",Soft Rock,,,,
207,Little Dark Age,5:00,USA,MGMT,,58,"3/14/21, 9:33 AM","10/7/21, 7:08 PM",Alternative,,,,
208,Ride It,3:18,XK,Regard,,124,"3/14/21, 9:33 AM","10/1/21, 10:57 AM",Dance,,,,
209,Wishing Well,3:31,USA,Terence Trent D'Arby,,51,"3/14/21, 9:31 AM","3/19/21, 7:51 AM",Pop,,,,
210,We're Good,2:46,UK,Dua Lipa,,82,"3/13/21, 9:32 AM","6/14/21, 5:58 AM",Pop,,,,
211,Looking at Me,3:01,USA,Sabrina Carpenter,,92,"3/13/21, 6:06 AM","10/16/21, 8:14 PM",Pop,,,,
212,Mamacita Donde Esta Santa Claus,2:28,MEX,Augie Rios,,61,"3/12/21, 1:13 PM","6/19/21, 4:58 PM",Latin,,,,
213,Call On Me,6:24,FR,Daft Punk (Thomas Bangalter & DJ Falcon as Together),,221,"3/6/21, 11:44 AM","10/18/21, 5:33 PM",Dance,,,,
214,Valerie,4:13,UK,Steve Winwood,,109,"3/6/21, 11:43 AM","8/9/21, 3:16 AM",Pop,,,,
215,Breaking The Habit,3:16,USA,Linkin Park,,57,"3/5/21, 5:25 PM","3/24/21, 6:34 PM",Alternative,,,,
216,Entrevue Expérience ft. Frédéric Beigbeder,3:41,FR,Bon Entendeur & Frederic Beigbeder,,76,"3/2/21, 1:36 PM","8/19/21, 11:38 AM",Dance,,,,
217,Entrevue séduction (feat. Pierre Niney),3:14,FR,Bon Entendeur & Pierre Niney,,229,"3/2/21, 1:35 PM","10/6/21, 12:35 PM",Dance,,,,
218,Friendships (Original Mix),4:02,FR,Pascal Letoublon,,63,"2/28/21, 4:26 PM","10/16/21, 8:53 PM",Dance,,,,
219,Sweet & Sour,3:24,UK,Elli Ingraham,,36,"2/28/21, 8:50 AM","8/13/21, 2:54 AM",Pop,,,,
220,Nothing Compares To You,4:59,IE,Sinead O Connor,,34,"2/28/21, 8:50 AM","7/20/21, 2:55 PM",Pop,,,,
221,"Bem, Bem, Maria",3:06,FR,Gipsy Kings,,40,"2/28/21, 8:49 AM","3/23/21, 7:54 AM",Latin,,,,
222,Désolé ft. Fatoumata Diawara,3:58,UK,Gorillaz & Fatoumata Diawara,,32,"2/28/21, 8:47 AM","3/25/21, 6:18 PM",Alternative,,,,
223,Fichtl's Lied,2:16,DE,Die Woodys,,201,"2/20/21, 10:02 AM","10/1/21, 6:45 AM",Pop,,,,
224,Et pourtant,2:47,FR,Charles Aznavour,,105,"2/18/21, 8:13 PM","7/15/21, 5:12 PM",Variete Francaise,,,,
225,La rua Madureira,3:23,FR,Nino Ferrer,,91,"2/18/21, 8:07 PM","5/30/21, 4:30 PM",Variete Francaise,,,,
226,Comme ils disent,4:54,FR,Charles Aznavour,,87,"2/18/21, 8:06 PM","8/11/21, 3:33 AM",Variete Francaise,,,,
227,Corcovado (Quiet Nights of Quiet Stars),4:17,BRA,Stan Getz & Joao Gilberto,,83,"2/18/21, 8:05 PM","10/9/21, 12:55 PM",Jazz,,,,
228,Comment te dire adieu,2:23,FR,Francoise Hardy,,121,"2/18/21, 8:03 PM","2/26/21, 1:30 PM",Variete Francaise,,,,
229,Murder On the Dance Floor,3:53,UK,Sophie Ellis Bextor,,36,"2/18/21, 6:30 AM","4/9/21, 6:33 AM",Nu Disco / Funk,,,,
230,And Then We Kiss (Junkie XL Remix),4:28,NL,Britney Spears & Junkie XL,,49,"2/15/21, 5:02 PM","6/16/21, 5:01 AM",Dance,,,,
231,Addictions,3:58,FR,Superbus,,30,"2/15/21, 5:01 PM","2/19/21, 8:25 PM",Variete Francaise,,,,
232,Piece Of Me,3:10,USA,Britney Spears,,47,"2/15/21, 5:01 PM","6/5/21, 6:10 PM",Pop,,,,
233,Zombie Nation,3:30,DE,Kenkfraft 400,,28,"2/15/21, 4:58 PM","2/17/21, 9:15 AM",Electronic,,,,
234,Strobe (Radio Edit),3:32,CA,Deadmau5,,28,"2/15/21, 4:57 PM","2/17/21, 10:06 AM",Dance,,,,
235,Yeh Yeh,2:54,UK,Georgie Fame & the Blue Flames,,52,"2/15/21, 8:01 AM","4/1/21, 5:34 PM",Oldies,,,,
236,Without Her,2:18,USA,Harry Nillson,,81,"2/15/21, 7:59 AM","8/24/21, 4:53 AM",Oldies,,,,
237,9 to 5,3:01,USA,Dolly Parton,,91,"2/12/21, 7:51 AM","7/26/21, 2:07 PM",Oldies,,,,
238,"The Business, Pt. II",2:44,NL,Tiesto & Ty Dolla $ign,,71,"2/7/21, 6:18 PM","8/19/21, 10:52 AM",Dance,,,,
239,Fade,3:45,USA,Kanye West,,62,"2/7/21, 6:11 PM","2/10/21, 12:28 PM",Hip Hop/Rap,,,,
240,Spectre,3:46,NOR,Alan Walker,,92,"2/7/21, 6:10 PM","10/23/21, 1:07 PM",Electronic,,,,
241,Blinding Lights,3:26,CA,The Weeknd,,109,"2/7/21, 6:08 PM","9/27/21, 11:54 AM",Pop,,,,
242,Dreamer,3:30,UK,Supertramp,,74,"2/2/21, 4:09 PM","3/19/21, 8:32 AM",Soft Rock,,,,
243,Habits (Oliver Nelson Remix),4:16,NL,Tove Lo & Oliver Nelson,,96,"2/2/21, 4:04 PM","10/13/21, 1:41 PM",Dance,,,,
244,Reality,2:39,BE,Lost Frequencies & Janieck Devy,,199,"2/1/21, 6:10 AM","10/5/21, 7:06 AM",Dance,,,,
245,Dog Days Are Over,4:11,UK,Florence & The Machine,,59,"2/1/21, 6:07 AM","8/19/21, 11:02 AM",Alternative,,,,
246,Maniac,3:06,USA,Conan Gray,,182,"1/28/21, 9:45 AM","11/21/21, 2:20 PM",Pop,,,,
247,Bad Day,3:54,CA,Daniel Powter,,52,"1/27/21, 1:23 PM","1/29/21, 10:31 AM",Pop,,,,
248,Quelqu'un m'a dit,2:50,FR,Carla Bruni,,27,"1/22/21, 10:47 AM","1/29/21, 12:37 PM",Variete Francaise,,,,
249,L'amour,3:08,FR,Bon Entendeur & Moulidgi,,244,"1/22/21, 10:46 AM","10/16/21, 5:57 PM",Dance,,,,
250,Intergalactic,3:50,USA,Beastie Boys,,82,"1/22/21, 10:34 AM","4/6/21, 6:48 PM",Hip Hop/Rap,,,,
251,Don't you give up,3:09,NL,Dansu,,90,"1/22/21, 10:26 AM","11/21/21, 2:27 PM",Indie Dance,,,,
252,More Important Than Michael Jordan,8:37,USA,Pretty Lights,,96,"1/13/21, 8:42 AM","9/19/21, 10:11 AM",Electronic,,,,
253,Paradisco (Fred Falke Remix),5:54,FR,Yann Dulché and Fred Falke,,86,"1/13/21, 8:41 AM","7/14/21, 6:54 AM",Electronic,,,,
254,50/50,4:06,JP,Vantage,,72,"1/13/21, 8:40 AM","10/26/21, 10:10 AM",Electronic,,,,
255,Nuits Sonores,11:56,UK,Floating Points,,71,"1/13/21, 8:39 AM","10/11/21, 9:55 AM",Electronic,,,,
256,Get Down,2:42,IE,Gilbert O'Sullivan,,191,"1/11/21, 5:46 PM","9/16/21, 8:24 AM",Rock,,,,
257,Stronger,3:05,USA,Mystery Skulls,,45,"1/7/21, 8:42 AM","6/8/21, 7:04 AM",Nu Disco / Funk,,,,
258,Leila,3:47,AUS,Miami Horror,,53,"1/7/21, 8:41 AM","7/7/21, 3:23 PM",Nu Disco / Funk,,,,
259,Discotirso,4:16,UK,Knightlife,,54,"1/7/21, 8:40 AM","9/27/21, 2:37 PM",Electronic,,,,
260,Disco Yes (feat. Poppy Ajudha),4:41,UK,Tom Misch,,59,"1/7/21, 8:37 AM","6/13/21, 3:53 PM",Alternative,,,,
261,Forget About The World,4:18,UK,Gabrielle,,39,"1/7/21, 8:30 AM","2/11/21, 5:39 AM",Pop,,,,
262,D.I.S.C.O. (Version Française),3:34,FR,Ottowan,,166,"12/29/20, 5:30 PM","6/25/21, 5:39 PM",Disco,,,,
263,D.I.S.C.O.,3:14,FR,Ottowan,,89,"12/29/20, 11:54 AM","7/26/21, 7:30 AM",Disco,,,,
264,Dance Monkey,3:29,AUS,Tones and I,,58,"12/28/20, 2:35 PM","3/2/21, 5:37 PM",Pop,,,,
265,Do They Know It's Christmas,3:43,UK,Band Aid,,74,"12/26/20, 8:01 AM","5/31/21, 9:12 AM",Holiday,,,,
266,Who Loves The Sun,2:45,USA,Velvet Underground,,108,"12/19/20, 11:00 AM","3/2/21, 5:34 PM",Alternative,,,,
267,Year of the Cat,6:40,UK,Al Stewart,,101,"12/15/20, 5:58 AM","9/16/21, 7:17 PM",Soft Rock,,,,
268,Pas de boogie woogie,3:45,FR,Eddy Mitchell,,50,"12/11/20, 6:27 PM","4/4/21, 8:12 AM",Rock,,,,
269,We Are The World (USA for Africa),7:11,USA,Michael Jackson,,35,"12/9/20, 6:57 AM","9/16/21, 8:47 AM",Pop,,,,
270,Sitting On The Dock Of The Bay,2:46,USA,Otis Redding,,69,"12/9/20, 6:57 AM","5/7/21, 2:58 PM",Soft Rock,,,,
271,You Are So Beautiful,2:49,UK,Joe Cocker,,58,"12/9/20, 6:55 AM","4/24/21, 12:08 PM",Soft Rock,,,,
272,Please Come To Boston,4:08,USA,Dave Loggins,,56,"12/9/20, 6:54 AM","2/11/21, 6:23 AM",Soft Rock,,,,
273,Aerodynamic / Forget About the World,3:32,FR,Daft Punk,Alive 2007,172,"12/8/20, 10:52 AM","9/23/21, 4:01 PM",Dance,,,,
274,Good In Bed,3:39,UK,Dua Lipa,Future Nostalgia,20,"12/4/20, 3:33 PM","7/10/21, 9:17 PM",Pop,,,,
275,Aquarius (Let the Sunshine In),4:51,USA,The 5th Dimension,,215,"12/3/20, 6:40 AM","9/17/21, 6:58 AM",Oldies,,,,
276,"Sea, Sex And Sun",3:40,FR,Serge Gainsbourg,,51,"12/1/20, 4:14 PM","2/11/21, 6:39 AM",Disco,,,,
277,Just a Gigolo,4:22,USA,Village People,,41,"11/29/20, 7:40 AM","5/22/21, 1:40 PM",Disco,,,,
278,Just A Gigolo,4:43,USA,Louis Prima,,42,"11/29/20, 7:38 AM","10/24/21, 11:59 AM",Oldies,,,,
279,"Dis, quand reviendras-tu",3:09,FR,Barbara,,139,"11/26/20, 12:32 PM","7/28/21, 5:17 AM",Variete Francaise,,,,
280,Je te réchaufferai,3:11,FR,Charles Aznavour,,101,"11/26/20, 12:26 PM","10/7/21, 12:43 PM",Variete Francaise,,,,
281,Que c'est triste Venise,2:37,FR,Charles Aznavour,,120,"11/26/20, 12:22 PM","5/7/21, 3:09 PM",Variete Francaise,,,,
282,Supernature,4:22,FR,Cerrone,,163,"11/26/20, 12:10 PM","11/6/21, 6:24 PM",Disco,,,,
283,Who Loves The Sun (feat. Jo Ke),4:17,DE,Nu (band) & The Velvet Underground,,108,"11/26/20, 11:38 AM","10/23/21, 3:39 PM",Electronic,,,,
284,Bakara,7:01,FR,Polo & Pan,,89,"11/22/20, 1:32 PM","10/18/21, 8:07 AM",Electronic,,,,
285,Glory of Love,4:18,USA,Peter Cetera,,53,"11/22/20, 1:31 PM","9/14/21, 4:07 PM",Pop,,,,
286,Sunny Afternoon,3:33,UK,The Kinks,,51,"11/22/20, 1:25 PM","8/19/21, 11:25 AM",Oldies,,,,
287,(Don't Fear) The Reaper,5:09,USA,Blue Oyster Cult,,51,"11/22/20, 1:24 PM","10/3/21, 7:01 PM",Rock,,,,
288,Smooth,4:56,MEX,Santana & Rob Thomas,,31,"11/22/20, 1:23 PM","12/26/20, 10:23 AM",Rock,,,,
289,Hallucinate (Tensnake Remix),4:51,UK,Dua Lipa,,96,"11/1/20, 7:10 PM","9/21/21, 3:28 PM",Electronic,,,,
290,Fever,2:37,BE,Dua Lipa & Angele,,99,"11/1/20, 7:06 PM","10/16/21, 9:00 PM",Pop,,,,
291,Lady(Hear Me Tonight),3:41,FR,Modjo,,72,"10/30/20, 10:28 AM","9/15/21, 5:02 PM",Dance,,,,
292,Heartbreaker,5:21,FR,Bon Entendeur & Crazy P,,115,"10/29/20, 2:09 PM","4/8/21, 7:01 PM",Electronic,,,,
293,Big Mama,2:27,FR,Bon Entendeur,,95,"10/27/20, 7:29 AM","5/9/21, 10:32 AM",Electronic,,,,
294,Didn't I,4:47,FR,Bon Entendeur & Darondo,,118,"10/27/20, 7:27 AM","10/24/21, 12:49 PM",Electronic,,,,
295,Crime,3:48,FR,Bon Entendeur & Xinobi,,127,"10/27/20, 7:23 AM","6/13/21, 4:11 PM",Electronic,,,,
296,To Know You is to Love You,3:06,FR,Bon Entendeur & Syreeta,,119,"10/27/20, 7:22 AM","6/16/21, 4:56 AM",Electronic,,,,
297,Deixa a gira girar,3:25,BRA,Os Tincoas,,72,"10/26/20, 1:57 PM","11/14/21, 8:12 PM",Latin,,,,
298,Dancing Disco,6:56,FR,Bon Entendeur & France Gal,,114,"10/25/20, 5:55 PM","9/29/21, 6:02 PM",Disco,,,,
299,Love Ataxx Replayy,2:25,FR,Childhood,,306,"10/25/20, 12:38 AM","10/27/21, 8:57 PM",Electronic,,,,
300,In My Arms,3:25,DE,Purple Disco Machine,,75,"10/18/20, 8:32 AM","10/9/21, 4:54 PM",Electronic,,,,
301,Dancing in the Moonlight,3:45,UK,Toploader,,59,"10/17/20, 4:49 PM","3/3/21, 6:37 AM",Alternative,,,,
302,Orange Evening,7:11,SLO,Dwig,,70,"9/30/20, 11:13 AM","9/18/21, 11:09 PM",Electronic,,,,
303,Time Is The Enemy,3:41,USA,Quantic,,72,"9/30/20, 11:11 AM","9/18/21, 11:02 PM",Electronic,,,,
304,La femme ressort,5:23,FR,La Femme,Psycho Tropical Berlin,69,"9/30/20, 10:43 AM","5/2/21, 9:44 PM",Rock;Electronic,,,,
305,La Femme D'Argent,7:11,FR,AIR (Band),,70,"9/30/20, 10:41 AM","7/18/21, 5:24 PM",Electronic,,,,
306,One Way Or Another,3:37,USA,Blondie,,70,"9/30/20, 10:37 AM","9/27/21, 1:54 PM",Rock,,,,
307,Vivre Sur Video,6:12,CA,Trans-X,,61,"9/30/20, 10:34 AM","10/2/21, 8:16 AM",Electronic,,,,
308,Chop Suey!,3:30,USA,System of a Down,,46,"9/30/20, 10:33 AM","9/15/21, 6:15 PM",Hard Rock,,,,
309,This Is What It Feels Like,3:23,NL,Armin van Buuren,,109,"9/30/20, 10:33 AM","8/6/21, 11:46 AM",Dance,,,,
310,Hier encore,2:24,FR,Charles Aznavour,,158,"9/26/20, 9:16 AM","2/26/21, 4:47 PM",Variete Francaise,,,,
311,Don't Call Me Up,2:59,ESP,Mabel,,80,"9/20/20, 7:18 PM","11/14/21, 9:02 AM",Pop,,,,
312,S'aimer sous la pluie,2:59,FR,Joe Dassin,,102,"9/17/20, 5:40 PM","7/18/21, 6:37 PM",Variete Francaise,,,,
313,Si tu t'appelles mélancolie,3:15,FR,Joe Dassin,,93,"9/17/20, 5:39 PM","4/18/21, 12:00 PM",Variete Francaise,,,,
314,Hypnotized (Audio),3:14,DE,Purple Disco Machine & Sophie And The Giants,,141,"9/17/20, 5:34 PM","3/30/21, 6:29 AM",Electronic,,,,
315,Nikki,4:37,DE,Swivel Hips,,137,"9/13/20, 7:44 PM","5/5/21, 3:18 PM",Dance,,,,
316,God Is a Dancer,2:48,NL,Tiësto & Mabel,,72,"9/12/20, 10:51 AM","9/28/21, 7:30 AM",Dance,,,,
317,Everybody's Gotta Learn Sometime,5:40,USA,Beck,,18,"9/10/20, 7:33 PM","11/9/20, 6:51 PM",Alternative,,,,
318,Best Friend,1:50,USA,Harry Nilsson,,121,"9/10/20, 7:29 PM","7/7/21, 3:38 PM",Oldies,,,,
319,Grace Kelly en Français,3:14,UK,MIKA,,106,"9/7/20, 8:31 AM","11/10/20, 7:50 PM",Pop,,,,
320,Sh-Boom,2:26,USA,The Chords,,56,"9/3/20, 9:04 AM","9/20/21, 2:05 PM",Oldies,,,,
321,Hang On To Your Love,4:31,UK,Sade,,70,"9/3/20, 9:02 AM","11/12/21, 6:41 AM",Pop,,,,
322,C'est ma terre,3:51,FR,Christophe Maé,,37,"9/3/20, 9:00 AM","10/21/20, 6:55 AM",Variete Francaise,,,,
323,Bye Bye Birdie,2:52,USA,The Telephone Hour,,65,"9/3/20, 8:59 AM","5/5/21, 2:45 PM",Oldies,,,,
324,Boum Boum Boum (Official Audio),3:25,UK,MIKA,,92,"9/2/20, 7:47 PM","8/19/21, 9:51 AM",Pop,,,,
325,The Final Teen Spirit Mashup (Nirvana vs Europe) by Wax Audio (1),5:12,USA,Wax Audio,,154,"9/2/20, 5:36 PM","8/6/21, 12:11 PM",mashup,,,,
326,Don't Start Now (Donald Trump Cover),2:16,USA,Dua Lipa & Donald Trump,,61,"8/22/20, 4:11 PM","5/3/21, 8:42 AM",Pop,,,,
327,Macumba,3:30,FR,Jean-Pierre Mader,,151,"8/18/20, 10:34 AM","9/27/21, 2:59 PM",Variete Francaise,,,,
328,Touch me,3:39,SWE,Gunther & Samantha Fox,,142,"8/17/20, 9:10 AM","8/9/21, 2:13 PM",Dance,,,,
329,Love Again,4:18,UK,Dua Lipa,Future Nostalgia,145,"8/13/20, 4:40 PM","10/16/21, 8:11 PM",Pop,,,,
330,"Harder, Better, Faster, Stronger(Pamplamouse)",4:21,FR,Pomplamoose & Daft Punk,,67,"8/11/20, 10:46 AM","9/26/21, 1:08 PM",Alternative,,,,
331,Mabsouta,4:30,EGY,Simone,,64,"8/10/20, 10:41 AM","8/15/21, 9:38 AM",Pop,,,,
332,Don't Bring me down,4:05,UK,Electric Light Orchestra,,110,"8/10/20, 10:41 AM","11/17/21, 6:29 AM",Rock,,,,
333,Kings & Queens,2:42,USA,Ava Max,,81,"8/3/20, 9:29 PM","10/10/21, 2:50 PM",Pop,,,,
334,Les moutons,2:19,FR,Jacques Brel,,148,"7/31/20, 11:19 AM","5/30/21, 11:05 AM",Variete Francaise,,,,
335,Salut,3:16,FR,Joe Dassin,,245,"7/31/20, 11:06 AM","7/30/21, 12:07 PM",Variete Francaise,,,,
336,Et l'amour s'en va,3:37,FR,Joe Dassin,,145,"7/31/20, 11:00 AM","4/18/21, 11:43 AM",Variete Francaise,,,,
337,"Coté Banjo, Coté Violon",3:06,FR,Joe Dassin,,192,"7/31/20, 9:58 AM","9/15/21, 5:57 PM",Variete Francaise,,,,
338,Welcome Back,2:49,USA,John Sebastian,,159,"7/18/20, 3:46 PM","9/4/21, 1:21 PM",Country,,,,
339,Levitating (Remix),3:41,USA,Dua Lipa & Ariana Grande & Nicki Minaj,,90,"7/14/20, 9:52 AM","7/13/21, 6:54 PM",mashup,,,,
340,Say So,3:59,USA,Doja Cat,,103,"7/11/20, 1:03 PM","10/16/21, 3:15 PM",Pop,,,,
341,Physical,3:18,UK,Dua Lipa,Future Nostalgia,48,"7/11/20, 12:55 PM","7/10/21, 9:07 PM",Pop,,,,
342,Hallucinate,3:28,UK,Dua Lipa,Future Nostalgia,109,"7/11/20, 12:55 PM","7/10/21, 9:21 PM",Pop,,,,
343,Stop (We are I.V remix),3:26,FR,Pony Pony Run Run,,140,"7/8/20, 10:40 AM","7/16/21, 4:47 PM",Electronic,,,,
344,Santa Maria De La Mer,3:32,FR,Mireille Mathieu,,125,"7/5/20, 9:09 PM","7/24/21, 7:25 AM",Variete Francaise,,,,
345,Comme un boomerang,2:39,FR,Serge Gainsbourg,,110,"6/22/20, 5:22 AM","2/15/21, 3:44 PM",Variete Francaise,,,,
346,Salt,3:02,USA,Ava Max,,174,"6/17/20, 11:03 PM","9/17/21, 3:19 PM",Pop,,,,
347,Levitating,3:41,UK,Dua Lipa,Future Nostalgia,247,"6/14/20, 5:34 PM","10/16/21, 8:49 PM",Pop,,,,
348,Break My Heart,3:42,UK,Dua Lipa,Future Nostalgia,124,"6/14/20, 5:27 PM","7/10/21, 9:10 PM",Pop,,,,
349,Sunday Morning,2:51,USA,Velvet Underground,,245,"6/7/20, 4:03 PM","8/12/21, 3:59 AM",Alternative,,,,
350,Sorry (Because I Love You in English),2:56,FR,Joe Dassin,,207,"5/22/20, 11:32 AM","7/23/21, 3:06 PM",Variete Francaise,,,,
351,Sorry,3:11,FR,Joe Dassin,,261,"5/22/20, 11:30 AM","9/15/21, 5:53 PM",Variete Francaise,,,,
352,J'aime les filles,3:02,FR,Jacques Dutron,,54,"5/22/20, 11:18 AM","5/5/21, 2:56 PM",Variete Francaise,,,,
353,Life Is a Highway,4:27,CA,Tom Cochrane,,70,"5/17/20, 8:00 AM","4/27/21, 4:05 PM",Country,,,,
354,Grazing in the grass,2:56,USA,The Friends of Distinction,,90,"5/14/20, 5:30 PM","12/6/20, 12:05 AM",Disco,,,,
355,We Will Jump You,3:33,USA,Queen & House of Pain & ACDC,,76,"4/22/20, 8:02 PM","6/4/21, 6:37 PM",mashup,,,,
356,Never Gonna Wake You Up (NilsOfficial Mashup),4:27,USA,Avicii & Rick Astley,,59,"4/22/20, 8:01 PM","10/7/21, 3:00 PM",mashup,,,,
357,I Can Tell,3:21,USA,Yung Bae,,38,"4/18/20, 5:37 PM","8/24/21, 9:08 AM",Dance,,,,
358,Pay No Mind (ft. Passion Pit),4:09,FR,Madeon,,56,"4/18/20, 5:36 PM","9/23/21, 3:40 PM",Electronic,,,,
359,Wolves,4:44,DE,Digitalism,,50,"4/18/20, 5:34 PM","11/8/21, 8:48 PM",Electronic,,,,
360,And the Sea (Pixelated Remix),5:53,USA,Poolside,,88,"4/18/20, 5:32 PM","10/15/21, 7:12 PM",Dance,,,,
361,At Night (Alan Braxe Remix),6:33,FR,Shakedown,,97,"4/18/20, 5:32 PM","9/29/21, 5:47 PM",Dance,,,,
362,Keep Close,4:17,NOR,Le Maitre,,40,"4/18/20, 5:31 PM","7/3/21, 3:05 PM",Electronic,,,,
363,Oui ou Non,3:36,FR,Angèle,,78,"4/17/20, 9:20 AM","9/27/21, 8:43 AM",Variete Francaise,,,,
364,Stayin' in Black (Bee Gees vs ACDC),4:03,USA,Wax Audio,,43,"4/15/20, 4:47 PM","3/30/21, 6:18 AM",mashup,,,,
365,This Boy's In Love (Lifelike Remix),6:55,FR,The Presets & Lifelike,,59,"4/8/20, 6:25 PM","5/28/21, 5:35 AM",Electronic,,,,
366,La décadanse,5:12,FR,Serge Gainsbourg & Jane Birkin,,46,"3/25/20, 10:10 PM","7/24/20, 3:31 AM",Variete Francaise,,,,
367,Viens Viens,3:17,FR,Marie Laforet,,91,"3/25/20, 10:06 PM","2/25/21, 3:36 PM",Variete Francaise,,,,
368,L'eau à la bouche,2:24,FR,Serge Gainsbourg,,116,"3/25/20, 9:17 PM","10/17/21, 6:04 PM",Variete Francaise,,,,
369,Mama Used to Say (Cover),4:23,FR,Jupiter,,69,"3/25/20, 7:55 PM","6/15/21, 5:21 PM",Electronic,,,,
370,I Wanna Be Like You (Sim Gretina Remix),2:51,USA,Disney,,168,"3/22/20, 10:36 AM","9/17/21, 4:01 PM",Dance,,,,
371,Mama Used To Say,3:35,UK,Junior,,42,"3/19/20, 6:01 PM","7/3/21, 6:22 PM",Pop,,,,
372,Feel The Night,4:02,USA,Luxxury,,38,"3/19/20, 5:57 PM","6/24/21, 5:58 AM",Dance,,,,
373,Aber,5:16,SWE,Tobtok,,46,"3/19/20, 5:56 PM","10/23/21, 1:18 PM",Dance,,,,
374,Sunny Days (Fred Falke Remix),6:29,FR,Patterns,,88,"3/19/20, 5:54 PM","10/25/21, 7:00 PM",Pop,,,,
375,Discopolis,4:29,FR,Lifelike,,58,"3/19/20, 5:53 PM","5/24/21, 5:07 PM",Electronic,,,,
376,Cry For Love,5:11,NOR,Savant,,108,"3/9/20, 12:35 PM","3/23/21, 3:15 PM",Electronic,,,,
377,Sapés comme jamais ft. Niska,3:25,FR,Maitre Gims,,56,"3/7/20, 6:44 PM","10/7/21, 3:18 PM",Hip Hop/Rap,,,,
378,Ne reviens pas,3:09,FR,Gradur ft. Heuss l'enfoirée,,97,"3/5/20, 5:10 PM","10/24/21, 11:39 AM",Hip Hop/Rap,,,,
379,Creep,3:57,UK,Radiohead,,71,"3/1/20, 12:06 PM","4/1/21, 12:04 PM",Alternative,,,,
380,Distant,2:41,FR,"Maes, Ninho",,162,"3/1/20, 11:53 AM","9/19/21, 8:46 AM",Hip Hop/Rap,,,,
381,Mammas Don't Let Your Babies Grow Up To Be Cowboys,4:09,USA,Willie Nelson,,53,"2/24/20, 4:47 PM","12/19/20, 5:14 PM",Country,,,,
382,Sum of Love,2:00,USA,Got Jax,,144,"2/18/20, 12:30 PM","6/13/21, 1:05 PM",Pop,,,,
383,The Spirit Of Massachusetts,1:00,USA,Family Guy,,157,"2/4/20, 2:44 PM","12/25/20, 7:32 PM",Comedy,,,,
384,Corrida One Day (Mighty Mike Edit),4:42,FR,Francis Cabrel & Asaf Avidan,,91,"1/24/20, 1:09 PM","6/14/21, 4:10 PM",mashup,,,,
385,La Bohème (Boubou Remix),3:21,FR,Charles Aznavour,,205,"1/24/20, 1:08 PM","3/15/21, 8:06 PM",Electronic,,,,
386,La Madrague (Antis Remix),4:12,FR,Brigitte Bardot,,72,"1/24/20, 1:06 PM","3/3/21, 7:24 AM",Variete Francaise,,,,
387,I'm So Excited,3:40,USA,The Pointer Sisters,,115,"1/18/20, 4:02 PM","9/4/21, 1:34 PM",Pop,,,,
388,You Should Be Dancing,4:13,UK,Bee Gees,,92,"1/18/20, 3:59 PM","8/22/21, 2:37 PM",Disco,,,,
389,Motion,6:40,FR,Lifelike,,92,"1/18/20, 3:57 PM","5/25/21, 6:44 PM",Electronic,,,,
390,Resonance,3:33,USA,Home,,105,"1/18/20, 3:57 PM","10/22/21, 7:31 PM",Electronic,,,,
391,Je joue de la musique,4:01,FR,Calogero,,170,"1/12/20, 6:30 PM","9/23/21, 3:09 PM",Variété française,,,,
392,La Rua Madureira,3:42,FR,Bon Entendeur & Nino Ferrer,Aller-retour,222,"1/6/20, 9:47 PM","9/16/21, 8:56 AM",Dance,,,,
393,Feel Alright (Falcon Punch Remix),4:53,USA,Poolside,,43,"12/22/19, 8:43 PM","6/12/21, 12:38 PM",Alternative,,,,
394,Jump In The Line,3:42,USA,Harry Belafonte,Calypso,160,"12/10/19, 8:57 PM","11/6/21, 6:19 PM",Latin,,,,
395,Why Can't We Be Friends,3:13,USA,Smash Mouth,,112,"12/6/19, 6:35 PM","9/29/21, 6:12 PM",Pop,,,,
396,I Can't Help Myself (Sugar Pie),2:46,USA,The Four Tops,,35,"12/4/19, 2:46 PM","7/20/20, 2:58 PM",Pop,,,,
397,Do You Love Me,2:54,USA,The Contours,,82,"12/4/19, 2:45 PM","8/15/21, 9:17 AM",Oldies,,,,
398,Brain Damage,3:47,UK,Pink Floyd,Dark Side of the Moon,161,"11/7/19, 5:46 PM","4/1/21, 3:18 PM",Psychedlic Rock,,,,
399,SDP Interlude,5:28,USA,Travis Scott,,47,"11/4/19, 4:36 PM","4/15/21, 4:44 PM",Hip Hop/Rap,,,,
400,Don't Start Now,3:03,UK,Dua Lipa,Future Nostalgia,123,"11/2/19, 3:54 PM","7/10/21, 9:14 PM",Pop,,,,
401,Last Christmas,4:29,UK,Wham!,,133,"10/15/19, 1:01 PM","9/17/21, 4:05 PM",Holiday,,,,
402,Changes,3:24,FR,"Faul, Wad Ad, Pnau",,30,"10/12/19, 3:12 PM","1/12/21, 5:50 PM",Dance,,,,
