Ride It,3:18,Regard,,124,"3/14/21, 9:33 AM","10/1/21, 10:57 AM",Dance
Wishing Well,3:31,Terence Trent D'Arby,,51,"3/14/21, 9:31 AM","3/19/21, 7:51 AM",Pop
We're Good,2:46,Dua Lipa,,82,"3/13/21, 9:32 AM","6/14/21, 5:58 AM",Pop
Looking at Me,3:01,Sabrina Carpenter,,92,"3/13/21, 6:06 AM","10/16/21, 8:14 PM",Pop
Mamacita Donde Esta Santa Claus,2:28,Augie Rios,,61,"3/12/21, 1:13 PM","6/19/21, 4:58 PM",Latin
Call On Me,6:24,Daft Punk (Thomas Bangalter & DJ Falcon as Together),,223,"3/6/21, 11:44 AM","12/2/21, 3:16 PM",Dance
Valerie,4:13,Steve Winwood,,109,"3/6/21, 11:43 AM","8/9/21, 3:16 AM",Pop
Breaking The Habit,3:16,Linkin Park,,57,"3/5/21, 5:25 PM","3/24/21, 6:34 PM",Alternative
Entrevue Expérience ft. Frédéric Beigbeder,3:41,Bon Entendeur & Frederic Beigbeder,,76,"3/2/21, 1:36 PM","8/19/21, 11:38 AM",Dance
Entrevue séduction (feat. Pierre Niney),3:14,Bon Entendeur & Pierre Niney,,229,"3/2/21, 1:35 PM","10/6/21, 12:35 PM",Dance
Friendships (Original Mix),4:02,Pascal Letoublon,,63,"2/28/21, 4:26 PM","10/16/21, 8:53 PM",Dance
Sweet & Sour,3:24,Elli Ingraham,,36,"2/28/21, 8:50 AM","8/13/21, 2:54 AM",Pop
Nothing Compares To You,4:59,Sinead O Connor,,34,"2/28/21, 8:50 AM","7/20/21, 2:55 PM",Pop
"Bem, Bem, Maria",3:06,Gipsy Kings,,40,"2/28/21, 8:49 AM","3/23/21, 7:54 AM",Latin
Désolé ft. Fatoumata Diawara,3:58,Gorillaz & Fatoumata Diawara,,32,"2/28/21, 8:47 AM","3/25/21, 6:18 PM",Alternative
Fichtl's Lied,2:16,Die Woodys,,201,"2/20/21, 10:02 AM","10/1/21, 6:45 AM",Pop
Et pourtant,2:47,Charles Aznavour,,105,"2/18/21, 8:13 PM","7/15/21, 5:12 PM",Variete Francaise
La rua Madureira,3:23,Nino Ferrer,,91,"2/18/21, 8:07 PM","5/30/21, 4:30 PM",Variete Francaise
Comme ils disent,4:54,Charles Aznavour,,87,"2/18/21, 8:06 PM","8/11/21, 3:33 AM",Variete Francaise
Corcovado (Quiet Nights of Quiet Stars),4:17,Stan Getz & Joao Gilberto,,83,"2/18/21, 8:05 PM","10/9/21, 12:55 PM",Jazz
Comment te dire adieu,2:23,Francoise Hardy,,121,"2/18/21, 8:03 PM","2/26/21, 1:30 PM",Variete Francaise
Murder On the Dance Floor,3:53,Sophie Ellis Bextor,,36,"2/18/21, 6:30 AM","4/9/21, 6:33 AM",Nu Disco / Funk
And Then We Kiss (Junkie XL Remix),4:28,Britney Spears & Junkie XL,,49,"2/15/21, 5:02 PM","6/16/21, 5:01 AM",Dance
Addictions,3:58,Superbus,,30,"2/15/21, 5:01 PM","2/19/21, 8:25 PM",Variete Francaise
Piece Of Me,3:10,Britney Spears,,47,"2/15/21, 5:01 PM","6/5/21, 6:10 PM",Pop
Zombie Nation,3:30,Kenkfraft 400,,28,"2/15/21, 4:58 PM","2/17/21, 9:15 AM",Electronic
Strobe (Radio Edit),3:32,Deadmau5,,28,"2/15/21, 4:57 PM","2/17/21, 10:06 AM",Dance
Yeh Yeh,2:54,Georgie Fame & the Blue Flames,,52,"2/15/21, 8:01 AM","4/1/21, 5:34 PM",Oldies
Without Her,2:18,Harry Nillson,,81,"2/15/21, 7:59 AM","8/24/21, 4:53 AM",Oldies
9 to 5,3:01,Dolly Parton,,91,"2/12/21, 7:51 AM","7/26/21, 2:07 PM",Oldies
"The Business, Pt. II",2:44,Tiesto & Ty Dolla $ign,,71,"2/7/21, 6:18 PM","8/19/21, 10:52 AM",Dance
Fade,3:45,Kanye West,,62,"2/7/21, 6:11 PM","2/10/21, 12:28 PM",Hip Hop/Rap
Spectre,3:46,Alan Walker,,93,"2/7/21, 6:10 PM","12/2/21, 7:19 PM",Electronic
Blinding Lights,3:26,The Weeknd,,109,"2/7/21, 6:08 PM","9/27/21, 11:54 AM",Pop
Dreamer,3:30,Supertramp,,74,"2/2/21, 4:09 PM","3/19/21, 8:32 AM",Soft Rock
Habits (Oliver Nelson Remix),4:16,Tove Lo & Oliver Nelson,,96,"2/2/21, 4:04 PM","10/13/21, 1:41 PM",Dance
Reality,2:39,Lost Frequencies & Janieck Devy,,200,"2/1/21, 6:10 AM","11/27/21, 6:58 PM",Dance
Dog Days Are Over,4:11,Florence & The Machine,,59,"2/1/21, 6:07 AM","8/19/21, 11:02 AM",Alternative
Maniac,3:06,Conan Gray,,184,"1/28/21, 9:45 AM","11/28/21, 2:08 PM",Pop
Bad Day,3:54,Daniel Powter,,52,"1/27/21, 1:23 PM","1/29/21, 10:31 AM",Pop
Quelqu'un m'a dit,2:50,Carla Bruni,,27,"1/22/21, 10:47 AM","1/29/21, 12:37 PM",Variete Francaise
L'amour,3:08,Bon Entendeur & Moulidgi,,244,"1/22/21, 10:46 AM","10/16/21, 5:57 PM",Dance
Intergalactic,3:50,Beastie Boys,,82,"1/22/21, 10:34 AM","4/6/21, 6:48 PM",Hip Hop/Rap
Don't you give up,3:09,Dansu,,91,"1/22/21, 10:26 AM","11/28/21, 6:45 AM",Indie Dance
More Important Than Michael Jordan,8:37,Pretty Lights,,96,"1/13/21, 8:42 AM","9/19/21, 10:11 AM",Electronic
Paradisco (Fred Falke Remix),5:54,Yann Dulché and Fred Falke,,86,"1/13/21, 8:41 AM","7/14/21, 6:54 AM",Electronic
50/50,4:06,Vantage,,72,"1/13/21, 8:40 AM","10/26/21, 10:10 AM",Electronic
Nuits Sonores,11:56,Floating Points,,71,"1/13/21, 8:39 AM","10/11/21, 9:55 AM",Electronic
Get Down,2:42,Gilbert O'Sullivan,,191,"1/11/21, 5:46 PM","9/16/21, 8:24 AM",Rock
Stronger,3:05,Mystery Skulls,,45,"1/7/21, 8:42 AM","6/8/21, 7:04 AM",Nu Disco / Funk
Leila,3:47,Miami Horror,,53,"1/7/21, 8:41 AM","7/7/21, 3:23 PM",Nu Disco / Funk
Discotirso,4:16,Knightlife,,54,"1/7/21, 8:40 AM","9/27/21, 2:37 PM",Electronic
Disco Yes (feat. Poppy Ajudha),4:41,Tom Misch,,59,"1/7/21, 8:37 AM","6/13/21, 3:53 PM",Alternative
Forget About The World,4:18,Gabrielle,,39,"1/7/21, 8:30 AM","2/11/21, 5:39 AM",Pop
D.I.S.C.O. (Version Française),3:34,Ottowan,,166,"12/29/20, 5:30 PM","6/25/21, 5:39 PM",Disco
D.I.S.C.O.,3:14,Ottowan,,89,"12/29/20, 11:54 AM","7/26/21, 7:30 AM",Disco
Dance Monkey,3:29,Tones and I,,58,"12/28/20, 2:35 PM","3/2/21, 5:37 PM",Pop
Do They Know It's Christmas,3:43,Band Aid,,74,"12/26/20, 8:01 AM","5/31/21, 9:12 AM",Holiday
Who Loves The Sun,2:45,Velvet Underground,,108,"12/19/20, 11:00 AM","3/2/21, 5:34 PM",Alternative
Year of the Cat,6:40,Al Stewart,,101,"12/15/20, 5:58 AM","9/16/21, 7:17 PM",Soft Rock
Pas de boogie woogie,3:45,Eddy Mitchell,,50,"12/11/20, 6:27 PM","4/4/21, 8:12 AM",Rock
We Are The World (USA for Africa),7:11,Michael Jackson,,35,"12/9/20, 6:57 AM","9/16/21, 8:47 AM",Pop
Sitting On The Dock Of The Bay,2:46,Otis Redding,,69,"12/9/20, 6:57 AM","5/7/21, 2:58 PM",Soft Rock
You Are So Beautiful,2:49,Joe Cocker,,58,"12/9/20, 6:55 AM","4/24/21, 12:08 PM",Soft Rock
Please Come To Boston,4:08,Dave Loggins,,56,"12/9/20, 6:54 AM","2/11/21, 6:23 AM",Soft Rock
Aerodynamic / Forget About the World,3:32,Daft Punk,Alive 2007,174,"12/8/20, 10:52 AM","11/30/21, 5:28 AM",Dance
Good In Bed,3:39,Dua Lipa,Future Nostalgia,20,"12/4/20, 3:33 PM","7/10/21, 9:17 PM",Pop
Aquarius (Let the Sunshine In),4:51,The 5th Dimension,,215,"12/3/20, 6:40 AM","9/17/21, 6:58 AM",Oldies
"Sea, Sex And Sun",3:40,Serge Gainsbourg,,51,"12/1/20, 4:14 PM","2/11/21, 6:39 AM",Disco
Just a Gigolo,4:22,Village People,,41,"11/29/20, 7:40 AM","5/22/21, 1:40 PM",Disco
Just A Gigolo,4:43,Louis Prima,,42,"11/29/20, 7:38 AM","10/24/21, 11:59 AM",Oldies
"Dis, quand reviendras-tu",3:09,Barbara,,140,"11/26/20, 12:32 PM","11/25/21, 5:08 PM",Variete Francaise
Je te réchaufferai,3:11,Charles Aznavour,,101,"11/26/20, 12:26 PM","10/7/21, 12:43 PM",Variete Francaise
Que c'est triste Venise,2:37,Charles Aznavour,,121,"11/26/20, 12:22 PM","11/25/21, 5:05 PM",Variete Francaise
Supernature,4:22,Cerrone,,163,"11/26/20, 12:10 PM","11/6/21, 6:24 PM",Disco
Who Loves The Sun (feat. Jo Ke),4:17,Nu (band) & The Velvet Underground,,108,"11/26/20, 11:38 AM","10/23/21, 3:39 PM",Electronic
Bakara,7:01,Polo & Pan,,89,"11/22/20, 1:32 PM","10/18/21, 8:07 AM",Electronic
Glory of Love,4:18,Peter Cetera,,53,"11/22/20, 1:31 PM","9/14/21, 4:07 PM",Pop
Sunny Afternoon,3:33,The Kinks,,51,"11/22/20, 1:25 PM","8/19/21, 11:25 AM",Oldies
(Don't Fear) The Reaper,5:09,Blue Oyster Cult,,51,"11/22/20, 1:24 PM","10/3/21, 7:01 PM",Rock
Smooth,4:56,Santana & Rob Thomas,,31,"11/22/20, 1:23 PM","12/26/20, 10:23 AM",Rock
Hallucinate (Tensnake Remix),4:51,Dua Lipa,,96,"11/1/20, 7:10 PM","9/21/21, 3:28 PM",Electronic
Fever,2:37,Dua Lipa & Angele,,100,"11/1/20, 7:06 PM","12/6/21, 6:49 AM",Pop
Lady(Hear Me Tonight),3:41,Modjo,,72,"10/30/20, 10:28 AM","9/15/21, 5:02 PM",Dance
Heartbreaker,5:21,Bon Entendeur & Crazy P,,115,"10/29/20, 2:09 PM","4/8/21, 7:01 PM",Electronic
Big Mama,2:27,Bon Entendeur,,95,"10/27/20, 7:29 AM","5/9/21, 10:32 AM",Electronic
Didn't I,4:47,Bon Entendeur & Darondo,,118,"10/27/20, 7:27 AM","10/24/21, 12:49 PM",Electronic
Crime,3:48,Bon Entendeur & Xinobi,,127,"10/27/20, 7:23 AM","6/13/21, 4:11 PM",Electronic
To Know You is to Love You,3:06,Bon Entendeur & Syreeta,,119,"10/27/20, 7:22 AM","6/16/21, 4:56 AM",Electronic
Deixa a gira girar,3:25,Os Tincoas,,72,"10/26/20, 1:57 PM","11/14/21, 8:12 PM",Latin
Dancing Disco,6:56,Bon Entendeur & France Gal,,114,"10/25/20, 5:55 PM","9/29/21, 6:02 PM",Disco
Love Ataxx Replayy,2:25,Childhood,,306,"10/25/20, 12:38 AM","10/27/21, 8:57 PM",Electronic
In My Arms,3:25,Purple Disco Machine,,75,"10/18/20, 8:32 AM","10/9/21, 4:54 PM",Electronic
Dancing in the Moonlight,3:45,Toploader,,59,"10/17/20, 4:49 PM","3/3/21, 6:37 AM",Alternative
Orange Evening,7:11,Dwig,,70,"9/30/20, 11:13 AM","9/18/21, 11:09 PM",Electronic
Time Is The Enemy,3:41,Quantic,,72,"9/30/20, 11:11 AM","9/18/21, 11:02 PM",Electronic
La femme ressort,5:23,La Femme,Psycho Tropical Berlin,69,"9/30/20, 10:43 AM","5/2/21, 9:44 PM",Rock;Electronic
La Femme D'Argent,7:11,AIR (Band),,70,"9/30/20, 10:41 AM","7/18/21, 5:24 PM",Electronic
One Way Or Another,3:37,Blondie,,70,"9/30/20, 10:37 AM","9/27/21, 1:54 PM",Rock
Vivre Sur Video,6:12,Trans-X,,61,"9/30/20, 10:34 AM","10/2/21, 8:16 AM",Electronic
Chop Suey!,3:30,System of a Down,,46,"9/30/20, 10:33 AM","9/15/21, 6:15 PM",Hard Rock
This Is What It Feels Like,3:23,Armin van Buuren,,109,"9/30/20, 10:33 AM","8/6/21, 11:46 AM",Dance
Hier encore,2:24,Charles Aznavour,,158,"9/26/20, 9:16 AM","2/26/21, 4:47 PM",Variete Francaise
Don't Call Me Up,2:59,Mabel,,80,"9/20/20, 7:18 PM","11/14/21, 9:02 AM",Pop
S'aimer sous la pluie,2:59,Joe Dassin,,102,"9/17/20, 5:40 PM","7/18/21, 6:37 PM",Variete Francaise
Si tu t'appelles mélancolie,3:15,Joe Dassin,,93,"9/17/20, 5:39 PM","4/18/21, 12:00 PM",Variete Francaise
Hypnotized (Audio),3:14,Purple Disco Machine & Sophie And The Giants,,141,"9/17/20, 5:34 PM","3/30/21, 6:29 AM",Electronic
Nikki,4:37,Swivel Hips,,137,"9/13/20, 7:44 PM","5/5/21, 3:18 PM",Dance
God Is a Dancer,2:48,Tiësto & Mabel,,72,"9/12/20, 10:51 AM","9/28/21, 7:30 AM",Dance
Everybody's Gotta Learn Sometime,5:40,Beck,,18,"9/10/20, 7:33 PM","11/9/20, 6:51 PM",Alternative
Best Friend,1:50,Harry Nilsson,,121,"9/10/20, 7:29 PM","7/7/21, 3:38 PM",Oldies
Grace Kelly en Français,3:14,MIKA,,106,"9/7/20, 8:31 AM","11/10/20, 7:50 PM",Pop
Sh-Boom,2:26,The Chords,,56,"9/3/20, 9:04 AM","9/20/21, 2:05 PM",Oldies
Hang On To Your Love,4:31,Sade,,70,"9/3/20, 9:02 AM","11/12/21, 6:41 AM",Pop
C'est ma terre,3:51,Christophe Maé,,37,"9/3/20, 9:00 AM","10/21/20, 6:55 AM",Variete Francaise
Bye Bye Birdie,2:52,The Telephone Hour,,65,"9/3/20, 8:59 AM","5/5/21, 2:45 PM",Oldies
Boum Boum Boum (Official Audio),3:25,MIKA,,92,"9/2/20, 7:47 PM","8/19/21, 9:51 AM",Pop
The Final Teen Spirit Mashup (Nirvana vs Europe) by Wax Audio (1),5:12,Wax Audio,,154,"9/2/20, 5:36 PM","8/6/21, 12:11 PM",mashup
Don't Start Now (Donald Trump Cover),2:16,Dua Lipa & Donald Trump,,61,"8/22/20, 4:11 PM","5/3/21, 8:42 AM",Pop
Macumba,3:30,Jean-Pierre Mader,,151,"8/18/20, 10:34 AM","9/27/21, 2:59 PM",Variete Francaise
Touch me,3:39,Gunther & Samantha Fox,,144,"8/17/20, 9:10 AM","12/4/21, 5:06 PM",Dance
Love Again,4:18,Dua Lipa,Future Nostalgia,145,"8/13/20, 4:40 PM","10/16/21, 8:11 PM",Pop
"Harder, Better, Faster, Stronger(Pamplamouse)",4:21,Pomplamoose & Daft Punk,,68,"8/11/20, 10:46 AM","11/27/21, 6:41 PM",Alternative
Mabsouta,4:30,Simone,,64,"8/10/20, 10:41 AM","8/15/21, 9:38 AM",Pop
Don't Bring me down,4:05,Electric Light Orchestra,,110,"8/10/20, 10:41 AM","11/17/21, 6:29 AM",Rock
Kings & Queens,2:42,Ava Max,,81,"8/3/20, 9:29 PM","10/10/21, 2:50 PM",Pop
Les moutons,2:19,Jacques Brel,,148,"7/31/20, 11:19 AM","5/30/21, 11:05 AM",Variete Francaise
Salut,3:16,Joe Dassin,,245,"7/31/20, 11:06 AM","7/30/21, 12:07 PM",Variete Francaise
Et l'amour s'en va,3:37,Joe Dassin,,145,"7/31/20, 11:00 AM","4/18/21, 11:43 AM",Variete Francaise
"Coté Banjo, Coté Violon",3:06,Joe Dassin,,192,"7/31/20, 9:58 AM","9/15/21, 5:57 PM",Variete Francaise
Welcome Back,2:49,John Sebastian,,159,"7/18/20, 3:46 PM","9/4/21, 1:21 PM",Country
Levitating (Remix),3:41,Dua Lipa & Ariana Grande & Nicki Minaj,,90,"7/14/20, 9:52 AM","7/13/21, 6:54 PM",mashup
Say So,3:59,Doja Cat,,103,"7/11/20, 1:03 PM","10/16/21, 3:15 PM",Pop
Physical,3:18,Dua Lipa,Future Nostalgia,48,"7/11/20, 12:55 PM","7/10/21, 9:07 PM",Pop
Hallucinate,3:28,Dua Lipa,Future Nostalgia,109,"7/11/20, 12:55 PM","7/10/21, 9:21 PM",Pop
Stop (We are I.V remix),3:26,Pony Pony Run Run,,140,"7/8/20, 10:40 AM","7/16/21, 4:47 PM",Electronic
Santa Maria De La Mer,3:32,Mireille Mathieu,,125,"7/5/20, 9:09 PM","7/24/21, 7:25 AM",Variete Francaise
Comme un boomerang,2:39,Serge Gainsbourg,,110,"6/22/20, 5:22 AM","2/15/21, 3:44 PM",Variete Francaise
Salt,3:02,Ava Max,,174,"6/17/20, 11:03 PM","9/17/21, 3:19 PM",Pop
Levitating,3:41,Dua Lipa,Future Nostalgia,247,"6/14/20, 5:34 PM","10/16/21, 8:49 PM",Pop
Break My Heart,3:42,Dua Lipa,Future Nostalgia,124,"6/14/20, 5:27 PM","7/10/21, 9:10 PM",Pop
Sunday Morning,2:51,Velvet Underground,,245,"6/7/20, 4:03 PM","8/12/21, 3:59 AM",Alternative
Sorry (Because I Love You in English),2:56,Joe Dassin,,207,"5/22/20, 11:32 AM","7/23/21, 3:06 PM",Variete Francaise
Sorry,3:11,Joe Dassin,,261,"5/22/20, 11:30 AM","9/15/21, 5:53 PM",Variete Francaise
J'aime les filles,3:02,Jacques Dutron,,54,"5/22/20, 11:18 AM","5/5/21, 2:56 PM",Variete Francaise
Life Is a Highway,4:27,Tom Cochrane,,70,"5/17/20, 8:00 AM","4/27/21, 4:05 PM",Country
Grazing in the grass,2:56,The Friends of Distinction,,90,"5/14/20, 5:30 PM","12/6/20, 12:05 AM",Disco
We Will Jump You,3:33,Queen & House of Pain & ACDC,,76,"4/22/20, 8:02 PM","6/4/21, 6:37 PM",mashup
Never Gonna Wake You Up (NilsOfficial Mashup),4:27,Avicii & Rick Astley,,59,"4/22/20, 8:01 PM","10/7/21, 3:00 PM",mashup
I Can Tell,3:21,Yung Bae,,38,"4/18/20, 5:37 PM","8/24/21, 9:08 AM",Dance
Pay No Mind (ft. Passion Pit),4:09,Madeon,,56,"4/18/20, 5:36 PM","9/23/21, 3:40 PM",Electronic
Wolves,4:44,Digitalism,,50,"4/18/20, 5:34 PM","11/8/21, 8:48 PM",Electronic
And the Sea (Pixelated Remix),5:53,Poolside,,88,"4/18/20, 5:32 PM","10/15/21, 7:12 PM",Dance
At Night (Alan Braxe Remix),6:33,Shakedown,,97,"4/18/20, 5:32 PM","9/29/21, 5:47 PM",Dance
Keep Close,4:17,Le Maitre,,40,"4/18/20, 5:31 PM","7/3/21, 3:05 PM",Electronic
Oui ou Non,3:36,Angèle,,78,"4/17/20, 9:20 AM","9/27/21, 8:43 AM",Variete Francaise
Stayin' in Black (Bee Gees vs ACDC),4:03,Wax Audio,,43,"4/15/20, 4:47 PM","3/30/21, 6:18 AM",mashup
This Boy's In Love (Lifelike Remix),6:55,The Presets & Lifelike,,59,"4/8/20, 6:25 PM","5/28/21, 5:35 AM",Electronic
La décadanse,5:12,Serge Gainsbourg & Jane Birkin,,46,"3/25/20, 10:10 PM","7/24/20, 3:31 AM",Variete Francaise
Viens Viens,3:17,Marie Laforet,,91,"3/25/20, 10:06 PM","2/25/21, 3:36 PM",Variete Francaise
L'eau à la bouche,2:24,Serge Gainsbourg,,116,"3/25/20, 9:17 PM","10/17/21, 6:04 PM",Variete Francaise
Mama Used to Say (Cover),4:23,Jupiter,,69,"3/25/20, 7:55 PM","6/15/21, 5:21 PM",Electronic
I Wanna Be Like You (Sim Gretina Remix),2:51,Disney,,168,"3/22/20, 10:36 AM","9/17/21, 4:01 PM",Dance
Mama Used To Say,3:35,Junior,,42,"3/19/20, 6:01 PM","7/3/21, 6:22 PM",Pop
Feel The Night,4:02,Luxxury,,38,"3/19/20, 5:57 PM","6/24/21, 5:58 AM",Dance
Aber,5:16,Tobtok,,46,"3/19/20, 5:56 PM","10/23/21, 1:18 PM",Dance
Sunny Days (Fred Falke Remix),6:29,Patterns,,88,"3/19/20, 5:54 PM","10/25/21, 7:00 PM",Pop
Discopolis,4:29,Lifelike,,58,"3/19/20, 5:53 PM","5/24/21, 5:07 PM",Electronic
Cry For Love,5:11,Savant,,108,"3/9/20, 12:35 PM","3/23/21, 3:15 PM",Electronic
Sapés comme jamais ft. Niska,3:25,Maitre Gims,,56,"3/7/20, 6:44 PM","10/7/21, 3:18 PM",Hip Hop/Rap
Ne reviens pas,3:09,Gradur ft. Heuss l'enfoirée,,97,"3/5/20, 5:10 PM","10/24/21, 11:39 AM",Hip Hop/Rap
Creep,3:57,Radiohead,,71,"3/1/20, 12:06 PM","4/1/21, 12:04 PM",Alternative
Distant,2:41,"Maes, Ninho",,163,"3/1/20, 11:53 AM","11/28/21, 4:27 PM",Hip Hop/Rap
Mammas Don't Let Your Babies Grow Up To Be Cowboys,4:09,Willie Nelson,,53,"2/24/20, 4:47 PM","12/19/20, 5:14 PM",Country
Sum of Love,2:00,Got Jax,,144,"2/18/20, 12:30 PM","6/13/21, 1:05 PM",Pop
The Spirit Of Massachusetts,1:00,Family Guy,,157,"2/4/20, 2:44 PM","12/25/20, 7:32 PM",Comedy
Corrida One Day (Mighty Mike Edit),4:42,Francis Cabrel & Asaf Avidan,,91,"1/24/20, 1:09 PM","6/14/21, 4:10 PM",mashup
La Bohème (Boubou Remix),3:21,Charles Aznavour,,205,"1/24/20, 1:08 PM","3/15/21, 8:06 PM",Electronic
La Madrague (Antis Remix),4:12,Brigitte Bardot,,72,"1/24/20, 1:06 PM","3/3/21, 7:24 AM",Variete Francaise
I'm So Excited,3:40,The Pointer Sisters,,115,"1/18/20, 4:02 PM","9/4/21, 1:34 PM",Pop
You Should Be Dancing,4:13,Bee Gees,,92,"1/18/20, 3:59 PM","8/22/21, 2:37 PM",Disco
Motion,6:40,Lifelike,,92,"1/18/20, 3:57 PM","5/25/21, 6:44 PM",Electronic
Resonance,3:33,Home,,105,"1/18/20, 3:57 PM","10/22/21, 7:31 PM",Electronic
Je joue de la musique,4:01,Calogero,,170,"1/12/20, 6:30 PM","9/23/21, 3:09 PM",Variété française
La Rua Madureira,3:42,Bon Entendeur & Nino Ferrer,Aller-retour,222,"1/6/20, 9:47 PM","9/16/21, 8:56 AM",Dance
Feel Alright (Falcon Punch Remix),4:53,Poolside,,43,"12/22/19, 8:43 PM","6/12/21, 12:38 PM",Alternative
Jump In The Line,3:42,Harry Belafonte,Calypso,160,"12/10/19, 8:57 PM","11/6/21, 6:19 PM",Latin
Why Can't We Be Friends,3:13,Smash Mouth,,112,"12/6/19, 6:35 PM","9/29/21, 6:12 PM",Pop
I Can't Help Myself (Sugar Pie),2:46,The Four Tops,,35,"12/4/19, 2:46 PM","7/20/20, 2:58 PM",Pop
Do You Love Me,2:54,The Contours,,82,"12/4/19, 2:45 PM","8/15/21, 9:17 AM",Oldies
Brain Damage,3:47,Pink Floyd,Dark Side of the Moon,161,"11/7/19, 5:46 PM","4/1/21, 3:18 PM",Psychedlic Rock
SDP Interlude,5:28,Travis Scott,,47,"11/4/19, 4:36 PM","4/15/21, 4:44 PM",Hip Hop/Rap
Don't Start Now,3:03,Dua Lipa,Future Nostalgia,123,"11/2/19, 3:54 PM","7/10/21, 9:14 PM",Pop
Last Christmas,4:29,Wham!,,133,"10/15/19, 1:01 PM","9/17/21, 4:05 PM",Holiday
Changes,3:24,"Faul, Wad Ad, Pnau",,30,"10/12/19, 3:12 PM","1/12/21, 5:50 PM",Dance
Waves (Robin Schulz Radio Edit),3:26,Mr Probz,,34,"10/12/19, 3:10 PM","5/30/21, 5:37 PM",Dance
I am a clown,3:47,David Cassidy,,166,"9/28/19, 5:13 PM","5/24/21, 8:33 PM",Pop
Return Of The Queen Street Orchestra,3:57,Cevin Fisher,,141,"9/28/19, 5:06 PM","10/9/21, 5:19 PM",Electronic
Brazil,4:19,Declan McKenna,,125,"9/17/19, 8:14 AM","6/10/21, 6:56 AM",Pop
867-5309-Jenny,3:52,Tommy Tutone,,72,"9/17/19, 8:13 AM","1/17/20, 2:14 PM",Rock
Amour plastique,3:46,Videoclub,,120,"9/17/19, 7:58 AM","4/10/21, 10:25 AM",Dance
All You Need (Bon Entendeur),3:15,Thoma Cher & Bon Entendeur,,66,"9/11/19, 7:27 PM","11/1/20, 10:07 AM",Dance
We got it (Bon Entendeur),3:07,Alkalino & Bon Entendeur,,66,"9/11/19, 7:19 PM","11/12/20, 7:17 PM",Dance
Winter In America (Bon Entendeur),4:02,Gil Scott Heron & Moullinex & Bon Entendeur,,89,"9/11/19, 7:05 PM","6/5/21, 1:33 PM",Dance
Sunflower (ft. Swae Lee),2:42,Post Malone,,44,"9/7/19, 11:06 AM","4/1/21, 3:04 PM",Hip Hop/Rap
Wow,2:29,Post Malone,,127,"9/7/19, 11:06 AM","9/27/21, 2:31 PM",Hip Hop/Rap
Brand New Revolution,4:54,Guts,,126,"9/7/19, 10:52 AM","10/7/21, 7:20 PM",Dance
Les flamandes,2:36,Jacques Brel,,238,"9/7/19, 10:49 AM","5/30/21, 10:57 AM",Variété française
Just the two of us,3:57,Grover Washington Jr,,62,"8/22/19, 9:52 PM","5/7/21, 6:12 PM",Pop
Ça Va Pas Changer Le Monde,3:02,Joe Dassin,,183,"8/16/19, 11:13 AM","9/20/21, 6:59 AM",Variété française
The zephyr song,3:53,Red Hot Chili Pepper,,136,"8/16/19, 6:32 AM","3/23/21, 8:02 PM",Alternative
Ain't Nobody Straight In L.A.,3:46,The Miracles,,66,"8/16/19, 6:31 AM","5/31/21, 8:33 AM",Pop
As you Grow Up ( Bon Entendeur ),3:08,Mitiko & Bon Entendeur,,127,"8/13/19, 3:01 PM","11/28/21, 4:38 PM",Electronic
Ain't No Sunshine (Bon Entendeur),1:50,Sivuca & Bon Entendeur,,128,"8/13/19, 2:52 PM","9/27/21, 8:45 AM",Dance
Rico Coco (Bon Entendeur),2:49,NFC & Bon Entendeur,,118,"8/13/19, 2:47 PM","6/5/21, 1:08 PM",Dance
Le temps est bon ( Bon Entendeur Remix),3:30,Isabelle Pierre & Bon Entendeur,,124,"8/13/19, 2:06 PM","9/26/21, 6:01 PM",Dance
Elle voulait qu'on l'appelle Venise,3:02,Julien Clerc,,183,"8/9/19, 8:03 AM","12/6/20, 5:54 PM",Variété française
Il jouait du piano debout,4:33,France Gall,,69,"8/9/19, 8:02 AM","11/8/20, 5:24 PM",Variete Francaise
Little Darlin',5:29,Benjamin Biolay,,53,"8/9/19, 8:01 AM","1/16/21, 5:35 PM",Variete Francaise
Les prénoms de Paris,2:38,Jacques Brel,,261,"8/7/19, 9:28 AM","10/1/21, 6:54 PM",Variété française
Think Twice (Original),6:10,The Detroit Experiment,,50,"8/5/19, 6:00 PM","6/29/21, 12:47 PM",Electronic
Don't Be So Shy (Filatov & Karas Remix),3:18,Imany,,117,"7/31/19, 9:04 AM","6/13/21, 10:12 AM",Dance
Suzette,3:45,Danny Brilliant,,108,"7/31/19, 9:02 AM","3/11/21, 8:41 PM",Variete Francaise
London,3:32,DJ Antoine & Timati,Provocateur,168,"7/24/19, 4:49 PM","9/15/21, 5:23 PM",Dance
Et si tu n'existais pas (Malcom B Remix),4:45,Joe Dassin,,127,"7/21/19, 10:37 PM","11/27/21, 6:37 PM",Electronic
Dernière danse,3:31,Kyo,,102,"7/19/19, 3:43 PM","11/8/20, 6:19 PM",Variete Francaise
Happy Birthday,2:54,Joe Dassin,,147,"7/19/19, 3:42 PM","4/18/21, 11:26 AM",Variété française
Aïcha (Anthony Keyrouz Remix),4:06,Cheb Khaled,,129,"7/19/19, 3:13 PM","9/27/21, 8:00 AM",Electronic
